0.0025 0.112498 0.101476 0.0342069 0.000562489 0.00050738 0.000171035
0.0075 0.196237 0.145737 0.252336 0.00154367 0.00123606 0.00143271
0.0125 0.00572423 0.135006 0.280815 0.0015723 0.00191109 0.00283679
0.0175 0.518526 0.00119009 0.00351095 0.00416492 0.00191705 0.00285434
0.0225 0.00170067 0.0384547 0.0776967 0.00417343 0.00210932 0.00324282
0.0275 2.69298e-06 0.402361 0.124452 0.00417344 0.00412113 0.00386508
0.0325 0.0613529 0.166032 0.000514965 0.00448021 0.00495129 0.00386766
0.0375 0.495791 0.0456362 0.384352 0.00695916 0.00517947 0.00578942
0.0425 0.100237 0.159457 0.420626 0.00746034 0.00597675 0.00789255
0.0475 0.0444318 0.906896 0.246339 0.0076825 0.0105112 0.00912424
0.0525 0.0616689 1.32236 0.0162377 0.00799085 0.017123 0.00920543
0.0575 0.403186 1.26243 1.28943 0.0100068 0.0234352 0.0156526
0.0625 0.00420066 0.0624959 0.50733 0.0100278 0.0237477 0.0181892
0.0675 1.25429 0.016912 1.51012 0.0162992 0.0238322 0.0257398
0.0725 1.65007 0.0395337 0.0628513 0.0245496 0.0240299 0.0260541
0.0775 1.40612 0.127973 0.194927 0.0315802 0.0246698 0.0270287
0.0825 0.502511 0.123472 0.0485028 0.0340927 0.0252871 0.0272712
0.0875 0.762286 0.0193425 0.0946604 0.0379041 0.0253839 0.0277445
0.0925 1.60963 0.683743 1.04328 0.0459523 0.0288026 0.0329609
0.0975 0.565744 0.82122 0.17567 0.048781 0.0329087 0.0338393
0.1025 0.187554 0.0233652 0.0335351 0.0497188 0.0330255 0.0340069
0.1075 0.0428862 0.203637 7.12688e-06 0.0499332 0.0340437 0.034007
0.1125 6.28787e-09 0.102396 0.00726389 0.0499332 0.0345557 0.0340433
0.1175 0.0104614 0.0141147 0.0940699 0.0499855 0.0346262 0.0345136
0.1225 0.111908 0.00440787 0.672635 0.0505451 0.0346483 0.0378768
0.1275 0.0923469 0.0118515 0.123462 0.0510068 0.0347075 0.0384941
0.1325 0.0846647 0.0133055 0.660393 0.0514301 0.0347741 0.0417961
0.1375 0.418786 0 0.000711985 0.053524 0.0347741 0.0417996
0.1425 0.557106 0.333656 0.757446 0.0563096 0.0364423 0.0455869
0.1475 0.331679 0.401467 0.000469277 0.057968 0.0384497 0.0455892
0.1525 0.000556142 0.238018 0.0763094 0.0579708 0.0396398 0.0459708
0.1575 0.661143 0.00999503 1.58291e-07 0.0612765 0.0396897 0.0459708
0.1625 0.0542169 0.00661105 0.0257215 0.0615476 0.0397228 0.0460994
0.1675 0.00256216 0 0.0303772 0.0615604 0.0397228 0.0462513
0.1725 0.599563 0.00083966 0.0196661 0.0645582 0.039727 0.0463496
0.1775 0.380236 0.0124756 0.0266885 0.0664594 0.0397894 0.046483
0.1825 0.0568372 0.00223048 0.0284918 0.0667435 0.0398005 0.0466255
0.1875 0.0227153 0.111578 0.123186 0.0668571 0.0403584 0.0472414
0.1925 0.0026913 7.48852e-07 0.0212868 0.0668706 0.0403584 0.0473479
0.1975 0.240122 0 0.0445805 0.0680712 0.0403584 0.0475708
0.2025 0.440627 0.00881912 0.0181645 0.0702743 0.0404025 0.0476616
0.2075 0.877243 1.41523 0.0491104 0.0746605 0.0474787 0.0479071
0.2125 1.16905 0.0682769 0.344062 0.0805058 0.0478201 0.0496274
0.2175 0.161394 0.000684333 0.0117842 0.0813127 0.0478235 0.0496864
0.2225 0.129037 0.0961264 0.345972 0.0819579 0.0483041 0.0514162
0.2275 0.0925951 0.0597765 2.26767e-06 0.0824209 0.048603 0.0514162
0.2325 0.0380579 0.00340037 0.306862 0.0826112 0.04862 0.0529505
0.2375 0.00960742 0.00331636 0.0232441 0.0826592 0.0486366 0.0530668
0.2425 0.0542242 0 0.0646107 0.0829304 0.0486366 0.0533898
0.2475 0.0359207 0.138403 0.0321773 0.08311 0.0493286 0.0535507
0.2525 0.0715582 0.10464 0.070866 0.0834677 0.0498518 0.053905
0.2575 0.019491 0.296526 0.125168 0.0835652 0.0513344 0.0545309
0.2625 1.07503 0.454255 0.934488 0.0889404 0.0536057 0.0592033
0.2675 0.208637 0.10161 0.0377836 0.0899835 0.0541137 0.0593922
0.2725 1.03228 0.0513093 0.54293 0.095145 0.0543703 0.0621069
0.2775 0.295915 0.0148178 0.430735 0.0966245 0.0544444 0.0642606
0.2825 0.440282 0 0.79804 0.0988259 0.0544444 0.0682508
0.2875 0.350207 2.61712e-08 1.68745 0.100577 0.0544444 0.076688
0.2925 0.538239 0.3044 0.0340257 0.103268 0.0559664 0.0768581
0.2975 0.784211 0.322223 0.788906 0.107189 0.0575775 0.0808027
0.3025 0.000143969 1.09971 0.819273 0.10719 0.063076 0.084899
0.3075 1.13527e-05 0.477431 1.49323 0.10719 0.0654632 0.0923652
0.3125 1.1905e-05 0.0115568 0 0.10719 0.065521 0.0923652
0.3175 0.0224461 0 0.222241 0.107302 0.065521 0.0934764
0.3225 0.0642298 8.50441e-08 0.108444 0.107623 0.065521 0.0940186
0.3275 0.0493854 3.61408e-07 0.0658747 0.10787 0.065521 0.094348
0.3325 0.235483 0 0.0919716 0.109048 0.065521 0.0948078
0.3375 3.25786 0.0899343 0.146486 0.125337 0.0659707 0.0955403
0.3425 1.87686 0.0762866 2.32223 0.134721 0.0663521 0.107151
0.3475 9.19979 10.1992 8.33081 0.18072 0.117348 0.148805
0.3525 70.1134 69.1218 67.9774 0.531287 0.462957 0.488693
0.3575 10.1908 13.3849 12.2615 0.582241 0.529881 0.55
0.3625 1.68085 5.22882 6.35363 0.590645 0.556026 0.581768
0.3675 2.38106 1.88881 2.03051 0.602551 0.56547 0.591921
0.3725 0.468481 0.0388904 0.0283663 0.604893 0.565664 0.592063
0.3775 0.0957591 0.7868 0.00019625 0.605372 0.569598 0.592064
0.3825 0.0134292 1.44221 0.112948 0.605439 0.576809 0.592628
0.3875 0.357476 0.505585 0.00263044 0.607226 0.579337 0.592642
0.3925 1.00715 0.64877 1.43046 0.612262 0.582581 0.599794
0.3975 0.00336615 1.45427 0.0526477 0.612279 0.589852 0.600057
0.4025 0.143737 0.361302 0.0427853 0.612998 0.591659 0.600271
0.4075 0.0321126 0.693446 0.0343737 0.613158 0.595126 0.600443
0.4125 0.121583 0.423824 0.353174 0.613766 0.597245 0.602209
0.4175 0.496758 0.0696309 0.0683473 0.61625 0.597593 0.602551
0.4225 0.150723 0.0295269 0.414215 0.617004 0.597741 0.604622
0.4275 0.497866 0.0476135 3.68981e-05 0.619493 0.597979 0.604622
0.4325 1.34808 0.665487 0.0394883 0.626233 0.601306 0.604819
0.4375 0.0859174 0.666449 0.000377768 0.626663 0.604639 0.604821
0.4425 1.05047 0.000124783 0.00732641 0.631915 0.604639 0.604858
0.4475 0.309292 0.743035 1.60593 0.633462 0.608354 0.612887
0.4525 0.0963087 0.123872 0.137455 0.633943 0.608974 0.613575
0.4575 0.0925792 1.33416 0.108101 0.634406 0.615645 0.614115
0.4625 0.191614 0.121612 0.022451 0.635364 0.616253 0.614227
0.4675 0.0982376 0.000442691 0 0.635855 0.616255 0.614227
0.4725 0.0515721 0 0.404634 0.636113 0.616255 0.616251
0.4775 0.0171451 4.14224e-08 0.00887 0.636199 0.616255 0.616295
0.4825 4.43607e-07 0.00158015 0.426169 0.636199 0.616263 0.618426
0.4875 0 0.029559 0.141928 0.636199 0.616411 0.619135
0.4925 0.0411429 0.045715 0.0158076 0.636405 0.616639 0.619214
0.4975 0.140928 0.0410441 0.454827 0.637109 0.616844 0.621489
0.5025 0.093325 0 5.02536e-06 0.637576 0.616844 0.621489
0.5075 0.255622 0 0.169494 0.638854 0.616844 0.622336
0.5125 0.526667 0.171238 0.117419 0.641487 0.617701 0.622923
0.5175 6.86579e-06 0.0582895 0.110008 0.641487 0.617992 0.623473
0.5225 3.62248e-06 0.032697 0.0655185 0.641488 0.618156 0.623801
0.5275 0.44538 0.0352208 0.0191883 0.643714 0.618332 0.623897
0.5325 0 0.070742 0.0872492 0.643714 0.618685 0.624333
0.5375 0 0.0148468 0.043789 0.643714 0.61876 0.624552
0.5425 0.127518 8.76225e-11 0.0722971 0.644352 0.61876 0.624913
0.5475 0.147873 0.0129355 0 0.645091 0.618824 0.624913
0.5525 0.146136 0.162582 4.38165e-08 0.645822 0.619637 0.624913
0.5575 0.479284 0.00117619 0 0.648218 0.619643 0.624913
0.5625 0.460164 1.27516 3.01869e-08 0.650519 0.626019 0.624913
0.5675 0.965372 0.0722666 0.0487876 0.655346 0.62638 0.625157
0.5725 0 0.000159941 0.0512953 0.655346 0.626381 0.625414
0.5775 0 0.0930607 0.0496676 0.655346 0.626846 0.625662
0.5825 0 0 0.0204782 0.655346 0.626846 0.625765
0.5875 1.44572e-66 0 0 0.655346 0.626846 0.625765
0.5925 0.12496 8.19232e-07 0.122559 0.655971 0.626846 0.626377
0.5975 0.106492 0 0.00367282 0.656503 0.626846 0.626396
0.6025 0.132724 0 0 0.657167 0.626846 0.626396
0.6075 0.067316 0.028848 0 0.657504 0.626991 0.626396
0.6125 1.69915e-08 0.00881286 0.000117415 0.657504 0.627035 0.626396
0.6175 0.00157569 0.00872874 0.446661 0.657511 0.627078 0.62863
0.6225 0 0 5.6841e-06 0.657511 0.627078 0.62863
0.6275 0 0 0.558396 0.657511 0.627078 0.631422
0.6325 0.149538 0 0.000113516 0.658259 0.627078 0.631422
0.6375 4.75729e-06 0.0575902 0.104504 0.658259 0.627366 0.631945
0.6425 2.42884e-05 0.0984607 1.79513 0.658259 0.627859 0.64092
0.6475 0.915422 0.059739 0.0887751 0.662836 0.628157 0.641364
0.6525 0.0863514 0 0.0784309 0.663268 0.628157 0.641756
0.6575 0 1.38093 0.0889086 0.663268 0.635062 0.642201
0.6625 0 0.120857 1.79789 0.663268 0.635666 0.65119
0.6675 0 0.18491 0.176064 0.663268 0.636591 0.652071
0.6725 0 0.0618703 1.10691e-06 0.663268 0.6369 0.652071
0.6775 0.0423576 0 8.71189e-13 0.66348 0.6369 0.652071
0.6825 0.0261541 0 8.42233e-08 0.663611 0.6369 0.652071
0.6875 0.125001 6.61886e-07 0 0.664236 0.6369 0.652071
0.6925 1.64362 0 7.36248e-13 0.672454 0.6369 0.652071
0.6975 4.62379 0 0 0.695573 0.6369 0.652071
0.7025 5.07281 0.530962 3.09057 0.720937 0.639555 0.667524
0.7075 53.4264 56.3654 54.9689 0.988069 0.921382 0.942368
0.7125 0.699584 4.88403 6.31954 0.991567 0.945802 0.973966
0.7175 0 2.93685 1.47238 0.991567 0.960486 0.981328
0.7225 0 0.537283 0.107388 0.991567 0.963173 0.981865
0.7275 0.0911169 0.089987 0.0395384 0.992022 0.963623 0.982062
0.7325 0.0388135 0.333779 0 0.992216 0.965292 0.982062
0.7375 0.000252562 1.629 0.00174778 0.992218 0.973437 0.982071
0.7425 0.738006 0.100369 0.00029469 0.995908 0.973939 0.982072
0.7475 0.793243 0.00569898 1.061 0.999874 0.973967 0.987377
0.7525 0 2.01519 0.00375548 0.999874 0.984043 0.987396
0.7575 0 0.00819297 0.1845 0.999874 0.984084 0.988319
0.7625 0 0.165308 0 0.999874 0.98491 0.988319
0.7675 0 5.14528e-08 0 0.999874 0.98491 0.988319
0.7725 0 0 4.55561e-85 0.999874 0.98491 0.988319
0.7775 4.58539e-66 0 0.0242796 0.999874 0.98491 0.98844
0.7825 0.0252169 0.323817 0.0613815 1 0.98653 0.988747
0.7875 0 0.236186 0 1 0.98771 0.988747
0.7925 0 0.63637 0 1 0.990892 0.988747
0.7975 0 0.136101 3.84882e-05 1 0.991573 0.988747
0.8025 0 0.0378932 1.59226 1 0.991762 0.996709
0.8075 0 0 0.0013727 1 0.991762 0.996715
0.8125 0 1.12593 0.302966 1 0.997392 0.99823
0.8175 0 0.123438 0 1 0.998009 0.99823
0.8225 0 1.19202e-05 0 1 0.998009 0.99823
0.8275 0 0.101184 0 1 0.998515 0.99823
0.8325 0 1.50707e-08 0.00399756 1 0.998515 0.99825
0.8375 0 5.31637e-08 0.00506653 1 0.998515 0.998276
0.8425 0 5.39342e-08 0.28122 1 0.998515 0.999682
0.8475 0 0 0 1 0.998515 0.999682
0.8525 0 0 0 1 0.998515 0.999682
0.8575 0 5.73065e-08 0 1 0.998515 0.999682
0.8625 0 9.75394e-67 0 1 0.998515 0.999682
0.8675 0 0.0463358 0 1 0.998747 0.999682
0.8725 0 3.91147e-67 0 1 0.998747 0.999682
0.8775 0 0 0 1 0.998747 0.999682
0.8825 0 0 0 1 0.998747 0.999682
0.8875 0 0 0 1 0.998747 0.999682
0.8925 0 0.0997101 0 1 0.999245 0.999682
0.8975 0 0.100606 0.0636682 1 0.999748 1
0.9025 0 0 0 1 0.999748 1
0.9075 0 0 0 1 0.999748 1
0.9125 0 0 0 1 0.999748 1
0.9175 0 0.0503254 0 1 1 1
0.9225 0 0 0 1 1 1
0.9275 0 0 0 1 1 1
0.9325 0 0 0 1 1 1
0.9375 0 0 0 1 1 1
0.9425 0 0 0 1 1 1
0.9475 0 0 0 1 1 1
0.9525 0 0 0 1 1 1
0.9575 0 0 0 1 1 1
0.9625 0 0 0 1 1 1
0.9675 0 0 0 1 1 1
0.9725 0 0 0 1 1 1
0.9775 0 0 0 1 1 1
0.9825 0 0 0 1 1 1
0.9875 0 0 0 1 1 1
0.9925 0 0 0 1 1 1
0.9975 0 0 0 1 1 1
T1 = 85.3276 85.8125 85.5743 ps
